,tweet_id,mined_at,name,screen_name,followers_count,friends_count,user_location,date,text,hashtags,retweet_count,favorite_count,device,location,retweet_text,quote_text,quote_screen_name,media,truncated_text
729,1187477151051702285,2019-10-24 23:29:05.806242,Cybermidgie Mike Ramsay 🕷🕸,MikeRamsay4,1463,1648,Midlothian,2019-10-24 21:13:09,"RT @AlasdairLeodhas: No, BBC. She didn’t leave her position over #Brexit. She left because she said she was too busy and had no time for he…",['Brexit'],179,0,Twitter Web App,,"No, BBC. She didn’t leave her position over #Brexit. She left because she said she was too busy and had no time for her family. 

This is now her 4th (?) job. How about you call her out on her rank hypocrisy instead of pandering to the Tory line... https://t.co/07g15P5jTc",None,None,None,False
730,1187477148283502595,2019-10-24 23:29:05.806253,Rebel Rebel,RebelRebelE8,3389,1397,London,2019-10-24 21:13:09,"RT @AdamJSchwarz: Keir Starmer will be proved right on holding a #PeoplesVote before a #GeneralElection.

A mass Labour rebellion &amp; humilia…","['PeoplesVote', 'GeneralElection']",409,0,Twitter for iPhone,,"Keir Starmer will be proved right on holding a #PeoplesVote before a #GeneralElection.

A mass Labour rebellion &amp; humiliation awaits Corbyn if he tries to whip MPs to support an election.

So no 12 December election. A referendum is the only way out of #Brexit.

#Labour #election",None,None,None,False
731,1187477146840600582,2019-10-24 23:29:05.806263,James Porteous,HawkinsBayDisp,276,745,"Toronto, ON",2019-10-24 21:13:08,#DominicCummings is making a time-limited #brexit offer: Back his #election on 12 Dec 2019 and he will #allow you time to study #thedeal. #christmaspudding? You got it. Sign on now and also receive FREE Christmas Stocking Tutorial by post within 24 Hours. Tell them Dom Sent You! https://t.co/R3a19eS80i,"['DominicCummings', 'brexit', 'election', 'allow', 'thedeal', 'christmaspudding']",0,0,Twitter Web App,,None,None,None,None,False
732,1187477141027315713,2019-10-24 23:29:05.806274,Chris Laughton 🆑 🔶,ChrisLaughton01,677,323,London,2019-10-24 21:13:07,"RT @Doozy_45: If you were Corbyn or Johnson, would you want a GE?
Blunkett: 'If I was Johnson I would. If I was Corbyn, I'd need my head ex…",[],195,0,Twitter for iPhone,,"If you were Corbyn or Johnson, would you want a GE?
Blunkett: 'If I was Johnson I would. If I was Corbyn, I'd need my head examined""
#Brexit https://t.co/dsvqx5MKmF",None,None,None,False
733,1187477139332812800,2019-10-24 23:29:05.806283,The Frenchie speaks through hid Dad🏴󠁧󠁢󠁳󠁣󠁴󠁿,yesiscoming,2131,2985,"Muchty, Scotland",2019-10-24 21:13:06,"RT @YesEildons: Jean-Claude Juncker has accused Boris Johnson of spreading “lies” during the #Brexit referendum campaign, in his most stron…",['Brexit'],2,0,Twitter for iPhone,,"Jean-Claude Juncker has accused Boris Johnson of spreading “lies” during the #Brexit referendum campaign, in his most strongly worded attack on the prime minister yet https://t.co/QJV2vpvPmh",None,None,None,False
734,1187477138468823041,2019-10-24 23:29:05.806293,SideshowMatt🔶️#SODEM #StopBrexit lollipop guy🇪🇺,Sideshow_Matt,5427,5954,"Hampshire, England.",2019-10-24 21:13:06,"RT @EvendenKenyon: Our country, our Parliament, our lives and everything about #Brexit is #InLimbo. This Govt must be replaced. #FBPE #Rema…","['Brexit', 'InLimbo', 'FBPE']",130,0,Twitter for Android,,"Our country, our Parliament, our lives and everything about #Brexit is #InLimbo. This Govt must be replaced. #FBPE #Remain
 💛#DrLiz💛 #RevokeA50",None,None,None,False
735,1187477136036118534,2019-10-24 23:29:05.806305,gathara,gathara,106717,2740,Nairobi,2019-10-24 21:13:06,"#BREAKING Analysts suspect date set by populist UK strongman Boris Johnson for the crisis-hit kingdom's return to democracy may be a pretext to stop deployment of BLACKSTOP peacekeepers, many of whom would be Kenyan and unavailable on December 12, Kenya's independence day.#BREXIT","['BREAKING', 'BREXIT']",2,8,Twitter Web App,,None,None,None,None,False
736,1187477115718926336,2019-10-24 23:29:05.806316,Monique Camarra 🇪🇺🇮🇹🕷,MoniqueCamarra,495,1110,"Siena, Italy",2019-10-24 21:13:01,"This... 👇👇👇👇
Keep focus on the real issue

#Brexit #StopBrexit #FBPE #WithdrawalAgreementBill https://t.co/xS1bPzlAFt","['Brexit', 'StopBrexit', 'FBPE', 'WithdrawalAgreementBill']",0,0,Twitter for iPad,,None,"Be aware:

The Downing St comms machine has had several months of brilliant success by always making it appear that Johnson is on the front foot. But they are running out of road now.

The end comes when MPs refuse his distracting General Election &amp; Britain is in the EU on Nov 1.",MikeH_PR,None,False
737,1187477108995457024,2019-10-24 23:29:05.806325,Delphine Palmowski,DelphinePalmow1,73,244,"South East, England",2019-10-24 21:12:59,"RT @JackBMontgomery: Absolutely shameless – Lammy is right about Macron having the power, but only because Hard Remain MPs *including him*…",[],49,0,Twitter Web App,,"Absolutely shameless – Lammy is right about Macron having the power, but only because Hard Remain MPs *including him* voted to take away the decision on when we #Brexit from the British PM and give it to the EU Council with their #SurrenderAct. https://t.co/2gz1uF26jU",None,None,None,False
738,1187477108710244353,2019-10-24 23:29:05.806335,marleneprosser,marleneprosser1,157,302,,2019-10-24 21:12:59,"RT @ukreloaded: This is exactly why I 'blank' those #Remoaners who ask stupid questions like ""name one benefit of leaving of the E.U"" - Tha…",['Remoaners'],56,0,Twitter for iPad,,"This is exactly why I 'blank' those #Remoaners who ask stupid questions like ""name one benefit of leaving of the E.U"" - That argument is done!

Delivering #Brexit is about the survival of our 'democracy'

@JoSwinson @jeremycorbyn #GeneralElection #ParliamentVsThePeople https://t.co/gt8ILaX8fU",None,None,None,False
739,1187477103979028481,2019-10-24 23:29:05.806345,James Connell,cuocujimmy,124,59,,2019-10-24 21:12:58,"RT @IrinavonWiese: I've lived in the UK over half my life. I founded my career &amp; family here.

But I couldn't vote in the #Brexit referendu…",['Brexit'],848,0,Twitter Web App,,"I've lived in the UK over half my life. I founded my career &amp; family here.

But I couldn't vote in the #Brexit referendum because I couldn't afford the £1300+ citizenship fee.

This is a tax on voting. Let's give everyone a say in our country's future ➡ https://t.co/U4xFxUjHhO https://t.co/REaBWiuS3O",None,None,None,False
740,1187477091500974080,2019-10-24 23:29:05.806354,John smith,Johnsmi46126224,79,45,,2019-10-24 21:12:55,"RT @MadeleinaKay: #Brexit is just a figment of our imagination... It can't exist in any temporal form. 

Unrealisable visions should be dis…",['Brexit'],18,0,Twitter for iPhone,,"#Brexit is just a figment of our imagination... It can't exist in any temporal form. 

Unrealisable visions should be dismissed for what they are: DELUSIONS.
#StopBrexit",None,None,None,False
741,1187477088208506880,2019-10-24 23:29:06.480783,Angie Coupland 🇬🇧🇬🇧🇬🇧,angie_coupland,30,100,"Swadlincote, England",2019-10-24 21:12:54,"RT @simm_anthon: Weeks ban is NOW OVER 😉😎👍🇬🇧 #BREXIT🇬🇧 #NOW🇬🇧  LET'S START WITH PISSING OFF ALL THEM 
#REMOANERS 🤣🤣😎🇬🇧
🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧…","['BREXIT', 'NOW', 'REMOANERS']",260,0,Twitter for iPad,,"Weeks ban is NOW OVER 😉😎👍🇬🇧 #BREXIT🇬🇧 #NOW🇬🇧  LET'S START WITH PISSING OFF ALL THEM 
#REMOANERS 🤣🤣😎🇬🇧
🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧
RETWEET THE FLAG THEY HATE IT #BREXIT #NOW 🇬🇧 https://t.co/YfwCxPNsRN",None,None,None,False
742,1187477081296293889,2019-10-24 23:29:06.480807,Debbie Holly,friendoflossie,313,736,,2019-10-24 21:12:53,"RT @thejazzmanblues: Dear parliament,
You have thwarted brexit for as long as you can.  If you dont agree to a #GeneralElection and let the…",['GeneralElection'],196,0,Twitter for Android,,"Dear parliament,
You have thwarted brexit for as long as you can.  If you dont agree to a #GeneralElection and let the country decide who represent us we will have to take measures to cause chaos.  You have no idea of the anger outside of the bubble of Westminster.  #Brexit",None,None,None,False
743,1187477079819993088,2019-10-24 23:29:06.480818,Bryon Dun,brymor78,354,268,Northamptonshire,2019-10-24 21:12:52,"RT @DarrenPlymouth: How can a no deal Brexit be taken off the table if #Corbyn won't agree to the deal that is on the table?

#CorbynIsFrit…","['Corbyn', 'CorbynIsFrit']",79,0,Twitter for iPhone,,"How can a no deal Brexit be taken off the table if #Corbyn won't agree to the deal that is on the table?

#CorbynIsFrit #Brexit 

https://t.co/0tZCEuYdrz",None,None,None,False
744,1187477070877642752,2019-10-24 23:29:06.480829,Mike Keane,man_keaney,429,220,United Kingdom,2019-10-24 21:12:50,"RT @peoplesvote_uk: REVEALED: What Boris Johnson REALLY thinks about the #Brexit he is trying to force on us.

Sign the letter demanding a…",['Brexit'],996,0,Twitter for iPhone,,"REVEALED: What Boris Johnson REALLY thinks about the #Brexit he is trying to force on us.

Sign the letter demanding a #PeoplesVote now: https://t.co/RWGgf8s71u https://t.co/l8kH3Gv1UK",None,None,None,False
745,1187477066234523650,2019-10-24 23:29:06.480839,Hannah Davidson,cumbrianlass46,597,247,,2019-10-24 21:12:49,"RT @DarrenPlymouth: How can a no deal Brexit be taken off the table if #Corbyn won't agree to the deal that is on the table?

#CorbynIsFrit…","['Corbyn', 'CorbynIsFrit']",79,0,Twitter for Android,,"How can a no deal Brexit be taken off the table if #Corbyn won't agree to the deal that is on the table?

#CorbynIsFrit #Brexit 

https://t.co/0tZCEuYdrz",None,None,None,False
746,1187477060488269824,2019-10-24 23:29:06.480851,Pro EUnity for Peace,beethehutch,229,886,"Manchester, England",2019-10-24 21:12:48,RT @StGilesResident: I popped into Foyles in my lunch break. Someone has been putting fake covers on @David_Cameron’s book. 😂 #Brexit @davi…,['Brexit'],5795,0,Twitter Web App,,I popped into Foyles in my lunch break. Someone has been putting fake covers on @David_Cameron’s book. 😂 #Brexit @davidschneider @bbclaurak #davidcameron https://t.co/B69bcJvI3M,None,None,None,False
747,1187477058756268032,2019-10-24 23:29:06.480861,Paul smith,paul_smudga,1206,1580,,2019-10-24 21:12:47,RT @mojos55: This is the sole reason for the desperate #Brexit plan from #Johnson https://t.co/rQMcV0k7BM,"['Brexit', 'Johnson']",4,0,Twitter for iPhone,,This is the sole reason for the desperate #Brexit plan from #Johnson https://t.co/rQMcV0k7BM,None,None,None,False
748,1187477057506172934,2019-10-24 23:29:06.480871,Steve W,mcpete,980,850,"Hertfordshire, UK",2019-10-24 21:12:47,"""Brazil wants to trade with the UK post Brexit. But amid concerns over food safety, animal welfare and the environment, can it meet our standards on beef, chicken and pork?""

#UKTrade #Brexit 

https://t.co/5j2G0hWmx1","['UKTrade', 'Brexit']",0,0,Twitter for Android,,None,None,None,None,False
749,1187477057237766147,2019-10-24 23:29:06.480881,Clare Pugsley 🕷🔶,BELIEVE86574418,116,431,,2019-10-24 21:12:47,"RT @BBCkatyaadler: EU diplomat says to me: considering Boris Johnson’s call to get Parliament onboard for 12 December election, EU might wa…",[],325,0,Twitter for iPhone,,"EU diplomat says to me: considering Boris Johnson’s call to get Parliament onboard for 12 December election, EU might wait to announce its decision on length of new #Brexit extension till Monday.. This, while MPs in gov and opposition wait to see what EU decides! #chickenandegg",None,None,None,False
750,1187477055534817281,2019-10-24 23:29:06.480891,Votes ONLY for JESUS stronger than ever. + + +,UKFreeNews,1498,19,United Kingdom,2019-10-24 21:12:46,"#England #Wales #Scotland #NorthernIreland #BRexit #UK 

                   That's another fail, enemy of humanity.

.

                                       December.

       #BRexitRadio   #NoJesusNoVotes  #GeneralElection
https://t.co/WfHQ2vN49b","['England', 'Wales', 'Scotland', 'NorthernIreland', 'BRexit', 'UK', 'BRexitRadio', 'NoJesusNoVotes', 'GeneralElection']",0,1,Twitter Web App,,None,None,None,None,False
751,1187477053441900551,2019-10-24 23:29:06.480902,Alison Clapham,alcemi4,178,321,,2019-10-24 21:12:46,RT @BenPBradshaw: Typical Johnson - throwing up smokescreen of Advent election hoping we won’t notice he’s broken his #Brexit by October 31…,['Brexit'],413,0,Twitter for iPhone,,Typical Johnson - throwing up smokescreen of Advent election hoping we won’t notice he’s broken his #Brexit by October 31st “do or die” pledge. He really does take the British people for fools. #FinalSay #BrexitShambles #PeoplesVote,None,None,None,False
752,1187477050996613120,2019-10-24 23:29:06.480911,Bruce Barnett,Rumbleboffin,844,952,Dusseldorf,2019-10-24 21:12:45,"RT @DarrenPlymouth: A right wing dictator practically begging for an election, the democracy loving liberal left opposition refusing... 3 t…",[],25,0,Twitter Web App,,"A right wing dictator practically begging for an election, the democracy loving liberal left opposition refusing... 3 times.

The world we live in. Weird.

#Brexit #CorbynIsFrit",None,None,None,False
753,1187477047796473856,2019-10-24 23:29:06.480921,Dan Swinhoe,DanSwinhoe,829,857,London/Loughborough,2019-10-24 21:12:45,"Really reassuring when you ask your civil servant friends about #Brexit and they reply with 'I'm no longer sure what's going on.'

If even the civil servants have lost track of where we are, what chance do the rest of us have?",['Brexit'],0,0,Twitter for Android,,None,None,None,None,False
754,1187477044696760324,2019-10-24 23:29:06.480931,Janet Pilkington,planetjanet93,33,290,North East and Manchester,2019-10-24 21:12:44,RT @BenPBradshaw: Typical Johnson - throwing up smokescreen of Advent election hoping we won’t notice he’s broken his #Brexit by October 31…,['Brexit'],413,0,Twitter for iPhone,,Typical Johnson - throwing up smokescreen of Advent election hoping we won’t notice he’s broken his #Brexit by October 31st “do or die” pledge. He really does take the British people for fools. #FinalSay #BrexitShambles #PeoplesVote,None,None,None,False
755,1187477039957209088,2019-10-24 23:29:06.480940,Sebastian,Bogracer,8202,9797,,2019-10-24 21:12:43,#brexit European Commission: UK EU digital citizens the solution to the Brexit division - Sign the Petition! https://t.co/aiK95AIJWI via @UKChange,['brexit'],0,0,Twitter Web Client,,None,None,None,None,False
756,1187477038111715330,2019-10-24 23:29:07.188888,John Larkin,JohnLarkinF1,156,540,"Bootle, England",2019-10-24 21:12:42,"@georgegalloway A splendid evening last Saturday @TheLinerHotel. Sad that @UKLabour almost certainly finished (though it was Blair who killed it). There are huge swathes of working people yearning for a new party that represents them. Thanks for talking sense, George. 
#brexit https://t.co/LJWMTezIvS",['brexit'],0,0,Twitter for Android,,None,None,None,None,False
757,1187477030683566080,2019-10-24 23:29:07.188912,Helen Love,weehellish,1639,1573,"Glasgow, Scotland",2019-10-24 21:12:41,RT @jim45cotland: Bumbling Tory MSP Alexander Stewart is caught in the headlights here .. when talking about the meaning of an MP majority…,[],22,0,Twitter for iPhone,,"Bumbling Tory MSP Alexander Stewart is caught in the headlights here .. when talking about the meaning of an MP majority in Scotland at future GE

“A general election to decide on #Brexit is OK .. but a general election to decide on independence IS NOT ?”
#indyref2 #indyref2020 https://t.co/uweQ87Q4zV",None,None,None,False
758,1187477022831857664,2019-10-24 23:29:07.188923,Anthony,antzhumbleent,1665,1580,"London, England",2019-10-24 21:12:39,RT @MrTomMcDermott: Get Rodwell’s agent in on the #Brexit negotiations. The guy is a genius. Remarkable. Incredible. All of that. https://t…,['Brexit'],6,0,Twitter Web App,,Get Rodwell’s agent in on the #Brexit negotiations. The guy is a genius. Remarkable. Incredible. All of that. https://t.co/sq6PP8w81a,None,None,None,False
759,1187477022496264195,2019-10-24 23:29:07.188934,Stevie B,Bobrobin266,77,613,"Lancashire, United Kingdom",2019-10-24 21:12:39,"After continued unrest in #France &amp; #Catalunya, it's now kicking-off in Greece. What a happy bunch of #EU citizens they are! #LeaveEU #Brexit #LeaveMeansLeave","['France', 'Catalunya', 'EU', 'LeaveEU', 'Brexit', 'LeaveMeansLeave']",0,0,TweetCaster for Android,,None,None,None,None,False
760,1187477022429175808,2019-10-24 23:29:07.188944,jeffburtle,jeffburtle,442,348,geordieland,2019-10-24 21:12:39,"RT @DarrenPlymouth: A right wing dictator practically begging for an election, the democracy loving liberal left opposition refusing... 3 t…",[],25,0,Twitter for Android,,"A right wing dictator practically begging for an election, the democracy loving liberal left opposition refusing... 3 times.

The world we live in. Weird.

#Brexit #CorbynIsFrit",None,None,None,False
761,1187477020453638145,2019-10-24 23:29:07.188954,Blondiesa #DissolveTheUnion #UseTheMandate,blondiesa,3228,5000,Kinross,2019-10-24 21:12:38,"RT @TommySheppard: I want a general election to stop #Brexit, not to rubber stamp it. Watch the full exchange here: https://t.co/EQCKwKL0lf…",['Brexit'],61,0,Twitter for Android,,"I want a general election to stop #Brexit, not to rubber stamp it. Watch the full exchange here: https://t.co/EQCKwKL0lf https://t.co/GMZ0bwEVOg",None,None,None,False
762,1187477019161853952,2019-10-24 23:29:07.188964,David Lewis,Dailewis,1291,1992,Wales,2019-10-24 21:12:38,"@LBC if #bozo really wanted a GE why doesn't he, 
Take No Deal off the Table?
A: The ERG want a No Deal #Brexit and he's in their pocket... https://t.co/U67YIKokp9","['bozo', 'Brexit']",0,0,Twitter Web App,,None,None,None,None,False
763,1187477012954275842,2019-10-24 23:29:07.188974,Wendy Lloyd,WendyLloydvoice,457,435,London,2019-10-24 21:12:36,And that the stories will do ANYTHING to get #Brexit ‘done’ before the #EU tax changes happen 1st Jan #DesperateTories https://t.co/rpFDQX0ggk,"['Brexit', 'EU', 'DesperateTories']",0,0,Twitter for iPhone,,None,Dead cat alert: Election call sounding increasingly a Johnson doversion to distract attention from his humiliating admission that Brexit won’t occur before his do-or-die-in-a-ditch Halloween promise,Kevin_Maguire,None,False
764,1187477005161267203,2019-10-24 23:29:07.188984,Chris Cahill,CPC2110,57,372,,2019-10-24 21:12:34,"RT @RCorbettMEP: So, #Johnson wants to force #Brexit through before #election, despite it breaking all 2016 promises, and not allow people…","['Johnson', 'Brexit', 'election']",170,0,Twitter for Android,,"So, #Johnson wants to force #Brexit through before #election, despite it breaking all 2016 promises, and not allow people a chance to reconsider it (despite knowing they want one)
https://t.co/ojKPFWg2qb",None,None,None,False
765,1187476999268425728,2019-10-24 23:29:07.188996,Trubacka,carlvin04,88,398,bournemouth,2019-10-24 21:12:33,@DouglasCarswell In every single war the uk has fought with a european power there has always been British traitors who have sided with the european power. #Brexit is no different.  The traitors in parliament and this House of Commons are again betraying the United Kingdom.  But UK will triumph,['Brexit'],0,0,Twitter for iPhone,,None,None,None,None,False
766,1187476998001553411,2019-10-24 23:29:07.189006,Sanjeev Kumar #FBPE,AwesomeSanjeevK,660,1095,European Union,2019-10-24 21:12:33,"RT @JohannaSaunders: I’m of the opinion that it’s time for #Brexit to fuck right off.

We’ve had enough.

We don’t want a #GeneralElection…","['Brexit', 'GeneralElection']",139,0,Twitter for iPhone,,"I’m of the opinion that it’s time for #Brexit to fuck right off.

We’ve had enough.

We don’t want a #GeneralElection first, we want a #PeoplesVote or #Revoke.

The Tory wet dream for tax evasion and lowering standards has come over all unnecessary, time to clean up.

#StopBrexit",None,None,None,False
767,1187476991584301058,2019-10-24 23:29:07.189015,Keith Barrow,KeithBarrow21,1790,1114,Oswestry,2019-10-24 21:12:31,"RT @june_mummery: If @BorisJohnson betrays #Brexit, I have no doubt the @brexitparty_uk will wipe the floor with the #Tories

https://t.co/…","['Brexit', 'Tories']",371,0,Twitter for iPhone,,"If @BorisJohnson betrays #Brexit, I have no doubt the @brexitparty_uk will wipe the floor with the #Tories

https://t.co/0bR1PWDVYY",None,None,None,False
768,1187476986970529792,2019-10-24 23:29:07.189025,Brexit Party Newbury,NewburyParty,385,844,"Newbury, England",2019-10-24 21:12:30,RT @david_jabbari: Oh no! Why is #BorisJohnson talking to #JeremyCorbyn.  #Labour only want to delay or change #Brexit and delay a #General…,"['BorisJohnson', 'JeremyCorbyn', 'Labour', 'Brexit']",2,0,Twitter for Android,,Oh no! Why is #BorisJohnson talking to #JeremyCorbyn.  #Labour only want to delay or change #Brexit and delay a #GeneralElection. Boris has obviously given up on #LeaveOct31st  The more I see of the #Tories the more I want to smash them in #Newbury #WestBerkshireConservatives https://t.co/wCfAHWK7hQ,None,None,None,False
769,1187476985955540994,2019-10-24 23:29:07.189035,Rose and Liquorice,AndLiquorice,52,748,,2019-10-24 21:12:30,"RT @Doozy_45: ""Overwhelming view among Labour MPs/supporters and the country, Is that we need a referendum first before an election""
#Brexi…",[],99,0,Twitter Web App,,"""Overwhelming view among Labour MPs/supporters and the country, Is that we need a referendum first before an election""
#Brexit
@BenPBradshaw https://t.co/v4dfUyupvB",None,None,None,False
770,1187476981291479041,2019-10-24 23:29:07.189044,Ant sheeran,sh33ran7,792,861,"Stoke-on-Trent, England",2019-10-24 21:12:29,Well said Bozza. This #Brexit shit needs sorting NOW https://t.co/SsA3zqrVIq,['Brexit'],0,0,Twitter for iPhone,,None,"If this Parliament can’t get Brexit done, then we need one that will. I’m determined to lead this country forward 🇬🇧 https://t.co/uzUQGo1g8G",BorisJohnson,None,False
771,1187476977764257793,2019-10-24 23:29:07.917886,ukafterbrex,ukrftrbrx,432,4947,South,2019-10-24 21:12:28,"@alstewitn @itvpeston @BorisJohnson @jeremycorbyn @10DowningStreet should b able to tell EU they accept the agreed final #BrexitDeal off their own back, without consent of #Parliament! as have consent of the majority of UK electorate from #euref All @HouseofCommons r doing is using it to play #politics for their own gain #Brexit","['BrexitDeal', 'Parliament', 'euref', 'politics', 'Brexit']",0,1,Twitter for Android,,None,None,None,None,False
772,1187476975419412490,2019-10-24 23:29:07.917999,Mr Spruels,ASpruels,8,92,"Swindon, England",2019-10-24 21:12:27,Ian Blackford is so negative about everything. Doesnt like anything . Mr negative #Brexit #ianblackford #UKPolitics #justgetitdone,"['Brexit', 'ianblackford', 'UKPolitics', 'justgetitdone']",0,0,Twitter for iPhone,,None,None,None,None,False
773,1187476974140182528,2019-10-24 23:29:07.918065,Mark Dunsdon,MarkDunsdon1,285,379,,2019-10-24 21:12:27,"RT @CllrBSilvester: Tories at election will ask the 17.4m #Leavers to vote for the #BorisBetrayal.
That isn't #Brexit
#Leavers will only ha…","['Leavers', 'BorisBetrayal', 'Brexit', 'Leavers']",131,0,Twitter for iPhone,,"Tories at election will ask the 17.4m #Leavers to vote for the #BorisBetrayal.
That isn't #Brexit
#Leavers will only have one choice if they want the #Brexit they voted for.
Vote for the @brexitparty_uk.
Tories need to be very careful about what they do, or they'll be wiped out. https://t.co/FQAKkEzZwZ",None,None,None,False
774,1187476970000408578,2019-10-24 23:29:07.918142,Flygirlie30,flygirlie30,1371,2479,"Prestwick, Scotland",2019-10-24 21:12:26,RT @Feorlean: He has previously admitted no assessment done on impact at #Stranraer &amp; none on overall disadvantage of deal to Scotland or W…,['Stranraer'],89,0,Twitter for Android,,"He has previously admitted no assessment done on impact at #Stranraer &amp; none on overall disadvantage of deal to Scotland or Wales.  So no work done  on vital issues in our countries nor more widely in #UK  - blind belief in #Brexit ,  #Boris  &amp; #Britain is enough, obviously . https://t.co/FBxPlu96x8",None,None,None,False
775,1187476965638361090,2019-10-24 23:29:07.918198,BDCPS,BDCPS,425,325,Bedford,2019-10-24 21:12:25,"RT @DebEllEss: From my understanding, there are 3 ways to get the #EU’s attention. This is one. 

The more people that mention #ChangingPla…",['EU'],5,0,Twitter for Android,,"From my understanding, there are 3 ways to get the #EU’s attention. This is one. 

The more people that mention #ChangingPlaces / style toilets and their importance the better. 

Share! RT! 
Closes 13 Nov (prob earlier if you’re affected by #Brexit)
(1/3)
https://t.co/fwA9J1D5mK",None,None,None,False
776,1187476965302951936,2019-10-24 23:29:07.918253,The Independent Picture Desk,IndyPicdesk,32,10,London,2019-10-24 21:12:25,"Labour MPs have been told by party whips to abstain in the vote on a 12 December general election on Monday, effectively meaning Boris Johnson will require a sizeable rebellion to force the national poll.

#Election #Brexit #Labour https://t.co/ENoTf5a3ng https://t.co/Dope6qsuxG","['Election', 'Brexit', 'Labour']",0,0,IFTTT,,None,None,None,None,False
777,1187476962731642880,2019-10-24 23:29:07.918309,Victor Sproule,VictorSproule,496,135,,2019-10-24 21:12:24,RT @pauljhearn: So how would you have delivered #Brexit on 31 Oct when Parliament legally prevented you from doing so? Tell us the magic tr…,['Brexit'],2,0,Twitter for iPad,,So how would you have delivered #Brexit on 31 Oct when Parliament legally prevented you from doing so? Tell us the magic trick. Easy to throw mud from the sidelines. Suggest you stick with attacking your real enemies #BrexitNow https://t.co/FBMonWmfag,None,None,None,False
778,1187476957136449537,2019-10-24 23:29:07.918363,Christopher Kyba,skyglowberlin,2061,1234,"Potsdam, Germany",2019-10-24 21:12:23,"Do you know what would bring clarity to #Brexit? A national ranked-choice vote with 3 options: Johnson deal, no deal, remain. After such a vote it would be absolutely clear what the population wants.

Know what has the potential to sow more chaos? A first-past-the-post election.",['Brexit'],0,3,Twitter Web App,,None,None,None,None,False
779,1187476956243087360,2019-10-24 23:29:07.918418,Sam Jones,SamJone88527816,34,266,,2019-10-24 21:12:23,"RT @MyPOV_Online: Author, academic and social activist, Dr Sue Roffey @SueRoffey shares her POV on Society and asks Who Benefits from Brexi…",[],83,0,Twitter for Android,,"Author, academic and social activist, Dr Sue Roffey @SueRoffey shares her POV on Society and asks Who Benefits from Brexit?

What's your opinion? You can share you own video POV by registering at https://t.co/mTdHbNmQ73

#Brexit #Teachers #PeoplesVote

https://t.co/BqzkUDpsvd",None,None,None,False
780,1187476949414731777,2019-10-24 23:29:07.918471,NobsWolf ♂🇩🇪🌈🐺📡,PiratNobs,107,406,Albstadt,2019-10-24 21:12:21,"RT @ralphruthe: 🎼 Never ending stoooory ...🎵 ♪
#Brexit https://t.co/LekZXKHL54",['Brexit'],189,0,Twitter Web App,,"🎼 Never ending stoooory ...🎵 ♪
#Brexit https://t.co/LekZXKHL54",None,None,None,False
781,1187476944096382976,2019-10-24 23:29:07.918525,Raheela Rafiq,RaheelaRafiq1,1393,1846,"England, United Kingdom",2019-10-24 21:12:20,"RT @MayorofLondon: London has always been stronger because of its diversity, not in spite of it. European Londoners will always belong here…",[],241,0,Twitter for iPad,,"London has always been stronger because of its diversity, not in spite of it. European Londoners will always belong here. Share if you agree. #LondonIsOpen #Brexit https://t.co/I7dtFgAWOK",None,None,None,False
782,1187476938157244416,2019-10-24 23:29:07.918587,EQWAL #PeoplesVote,_eqwal,1840,3998,Europe,2019-10-24 21:12:18,RT @BenPBradshaw: Typical Johnson - throwing up smokescreen of Advent election hoping we won’t notice he’s broken his #Brexit by October 31…,['Brexit'],413,0,Twitter for Android,,Typical Johnson - throwing up smokescreen of Advent election hoping we won’t notice he’s broken his #Brexit by October 31st “do or die” pledge. He really does take the British people for fools. #FinalSay #BrexitShambles #PeoplesVote,None,None,None,False
783,1187476934910889986,2019-10-24 23:29:07.918641,James Stewart (Virescit Vulnere Virtus),shcutter,2900,3632,"Edinburgh, Scotland",2019-10-24 21:12:18,"RT @TommySheppard: I want a general election to stop #Brexit, not to rubber stamp it. Watch the full exchange here: https://t.co/EQCKwKL0lf…",['Brexit'],60,0,Twitter for iPad,,"I want a general election to stop #Brexit, not to rubber stamp it. Watch the full exchange here: https://t.co/EQCKwKL0lf https://t.co/GMZ0bwEVOg",None,None,None,False
784,1187476933879029760,2019-10-24 23:29:07.918694,Annuvyn,Annuvyn,12,12,Wales,2019-10-24 21:12:17,"Andrea Leadsom blasts business leaders over response to Brexit deal https://t.co/nJbzcCDuCz #Brexit and this is how vile the leave campaign gets,  utterly shameful behaviour by elected MP's.  #Leadsom is utterly lost and clueless.","['Brexit', 'Leadsom']",0,0,Twitter Web Client,,None,None,None,None,False
